measured_on,ambient_temperature_o_149575,wind_speed_o_149576,wind_direction_o_149577
2020-11-23 14:30:00,65.2,3.3,72.0
2020-11-23 14:45:00,65.2,3.3,72.0
2020-11-23 15:00:00,66.7,2.1,62.0
2020-11-23 15:15:00,66.7,2.1,62.0
2020-11-23 15:30:00,66.7,2.1,62.0
2020-11-23 15:45:00,66.7,2.1,62.0
2020-11-23 16:00:00,60.6,1.1,115.0
2020-11-23 16:15:00,60.6,1.1,115.0
2020-11-23 16:30:00,60.6,1.1,115.0
2020-11-23 16:45:00,60.6,1.1,115.0
2020-11-23 17:00:00,52.7,2.7,239.0
2020-11-23 17:15:00,52.7,2.7,239.0
2020-11-23 17:30:00,52.7,2.7,239.0
2020-11-23 17:45:00,52.7,2.7,239.0
2020-11-23 18:00:00,48.7,2.6,243.0
2020-11-23 18:15:00,48.7,2.6,243.0
2020-11-23 18:30:00,48.7,2.6,243.0
2020-11-23 18:45:00,48.7,2.6,243.0
2020-11-23 19:00:00,45.0,3.3,263.0
2020-11-23 19:15:00,45.0,3.3,263.0
2020-11-23 19:30:00,45.0,3.3,263.0
2020-11-23 19:45:00,45.0,3.3,263.0
2020-11-23 20:00:00,43.0,3.1,270.0
2020-11-23 20:15:00,43.0,3.1,270.0
2020-11-23 20:30:00,43.0,3.1,270.0
2020-11-23 20:45:00,43.0,3.1,270.0
2020-11-23 21:00:00,43.7,2.1,292.0
2020-11-23 21:15:00,43.7,2.1,292.0
2020-11-23 21:30:00,43.7,2.1,292.0
2020-11-23 21:45:00,43.7,2.1,292.0
2020-11-23 22:00:00,43.7,2.8,315.0
2020-11-23 22:15:00,43.7,2.8,315.0
2020-11-23 22:30:00,43.7,2.8,315.0
2020-11-23 22:45:00,43.7,2.8,315.0
2020-11-23 23:00:00,44.5,3.5,358.0
2020-11-23 23:15:00,44.5,3.5,358.0
2020-11-23 23:30:00,44.5,3.5,358.0
2020-11-23 23:45:00,44.5,3.5,358.0
2020-11-24 00:00:00,46.0,2.1,272.0
2020-11-24 00:15:00,46.0,2.1,272.0
2020-11-24 00:30:00,46.0,2.1,272.0
2020-11-24 00:45:00,46.0,2.1,272.0
2020-11-24 01:00:00,47.3,4.8,294.0
2020-11-24 01:15:00,47.3,4.8,294.0
2020-11-24 01:30:00,47.3,4.8,294.0
2020-11-24 01:45:00,47.3,4.8,294.0
2020-11-24 02:00:00,46.2,3.6,300.0
2020-11-24 02:15:00,46.2,3.6,300.0
2020-11-24 02:30:00,46.2,3.6,300.0
2020-11-24 02:45:00,46.2,3.6,300.0
2020-11-24 03:00:00,46.6,4.2,316.0
2020-11-24 03:15:00,46.6,4.2,316.0
2020-11-24 03:30:00,46.6,4.2,316.0
2020-11-24 03:45:00,46.6,4.2,316.0
2020-11-24 04:00:00,46.5,4.1,315.0
2020-11-24 04:15:00,46.5,4.1,315.0
2020-11-24 04:30:00,46.5,4.1,315.0
2020-11-24 04:45:00,46.5,4.1,315.0
2020-11-24 05:00:00,46.7,3.8,323.0
2020-11-24 05:15:00,46.7,3.8,323.0
2020-11-24 05:30:00,46.7,3.8,323.0
2020-11-24 05:45:00,46.7,3.8,323.0
2020-11-24 06:00:00,46.9,4.9,337.0
2020-11-24 06:15:00,46.9,4.9,337.0
2020-11-24 06:30:00,46.9,4.9,337.0
2020-11-24 06:45:00,46.9,4.9,337.0
2020-11-24 07:00:00,49.1,6.2,328.0
2020-11-24 07:15:00,49.1,6.2,328.0
2020-11-24 07:30:00,49.1,6.2,328.0
2020-11-24 07:45:00,49.1,6.2,328.0
2020-11-24 08:00:00,54.3,6.8,337.0
2020-11-24 08:15:00,54.3,6.8,337.0
2020-11-24 08:30:00,54.3,6.8,337.0
2020-11-24 08:45:00,54.3,6.8,337.0
2020-11-24 09:00:00,58.9,8.199999999999998,354.0
2020-11-24 09:15:00,58.9,8.199999999999998,354.0
2020-11-24 09:30:00,58.9,8.199999999999998,354.0
2020-11-24 09:45:00,58.9,8.199999999999998,354.0
2020-11-24 10:00:00,62.4,7.3,19.0
2020-11-24 10:15:00,62.4,7.3,19.0
2020-11-24 10:30:00,62.4,7.3,19.0
2020-11-24 10:45:00,62.4,7.3,19.0
2020-11-24 11:00:00,64.3,6.3,28.0
2020-11-24 11:15:00,64.3,6.3,28.0
2020-11-24 11:30:00,64.3,6.3,28.0
2020-11-24 11:45:00,64.3,6.3,28.0
2020-11-24 12:00:00,65.9,4.8,64.0
2020-11-24 12:15:00,65.9,4.8,64.0
2020-11-24 12:30:00,65.9,4.8,64.0
2020-11-24 12:45:00,65.9,4.8,64.0
2020-11-24 13:00:00,65.9,3.8,94.0
2020-11-24 13:15:00,65.9,3.8,94.0
2020-11-24 13:30:00,65.9,3.8,94.0
2020-11-24 13:45:00,65.9,3.8,94.0
2020-11-24 14:00:00,66.2,5.2,81.0
2020-11-24 14:15:00,66.2,5.2,81.0
2020-11-24 14:30:00,66.2,5.2,81.0
2020-11-24 14:45:00,66.2,5.2,81.0
2020-11-24 15:00:00,63.8,7.3,137.0
2020-11-24 15:15:00,63.8,7.3,137.0
2020-11-24 15:30:00,63.8,7.3,137.0
2020-11-24 15:45:00,63.8,7.3,137.0
2020-11-24 16:00:00,58.8,6.2,139.0
2020-11-24 16:15:00,58.8,6.2,139.0
2020-11-24 16:30:00,58.8,6.2,139.0
2020-11-24 16:45:00,58.8,6.2,139.0
2020-11-24 17:00:00,53.0,5.2,131.0
2020-11-24 17:15:00,53.0,5.2,131.0
2020-11-24 17:30:00,53.0,5.2,131.0
2020-11-24 17:45:00,53.0,5.2,131.0
2020-11-24 18:00:00,49.6,4.5,141.0
2020-11-24 18:15:00,49.6,4.5,141.0
2020-11-24 18:30:00,49.6,4.5,141.0
2020-11-24 18:45:00,49.6,4.5,141.0
2020-11-24 19:00:00,47.7,5.7,132.0
2020-11-24 19:15:00,47.7,5.7,132.0
2020-11-24 19:30:00,47.7,5.7,132.0
2020-11-24 19:45:00,47.7,5.7,132.0
2020-11-24 20:00:00,48.2,8.199999999999998,132.0
2020-11-24 20:15:00,48.2,8.199999999999998,132.0
2020-11-24 20:30:00,48.2,8.199999999999998,132.0
2020-11-24 20:45:00,48.2,8.199999999999998,132.0
2020-11-24 21:00:00,48.1,9.0,133.0
2020-11-24 21:15:00,48.1,9.0,133.0
2020-11-24 21:30:00,48.1,9.0,133.0
2020-11-24 21:45:00,48.1,9.0,133.0
2020-11-24 22:00:00,46.2,7.2,130.0
2020-11-24 22:15:00,46.2,7.2,130.0
2020-11-24 22:30:00,46.2,7.2,130.0
2020-11-24 22:45:00,46.2,7.2,130.0
2020-11-24 23:00:00,43.8,2.8,210.0
2020-11-24 23:15:00,43.8,2.8,210.0
2020-11-24 23:30:00,43.8,2.8,210.0
2020-11-24 23:45:00,43.8,2.8,210.0
2020-11-25 00:00:00,39.8,3.0,341.0
2020-11-25 00:15:00,39.8,3.0,341.0
2020-11-25 00:30:00,39.8,3.0,341.0
2020-11-25 00:45:00,39.8,3.0,341.0
2020-11-25 01:00:00,37.9,2.0,302.0
2020-11-25 01:15:00,37.9,2.0,302.0
2020-11-25 01:30:00,37.9,2.0,302.0
2020-11-25 01:45:00,37.9,2.0,302.0
2020-11-25 02:00:00,35.2,2.1,197.0
2020-11-25 02:15:00,35.2,2.1,197.0
2020-11-25 02:30:00,35.2,2.1,197.0
2020-11-25 02:45:00,35.2,2.1,197.0
2020-11-25 03:00:00,34.2,2.7,269.0
2020-11-25 03:15:00,34.2,2.7,269.0
2020-11-25 03:30:00,34.2,2.7,269.0
2020-11-25 03:45:00,34.2,2.7,269.0
2020-11-25 04:00:00,36.1,3.1,290.0
2020-11-25 04:15:00,36.1,3.1,290.0
2020-11-25 04:30:00,36.1,3.1,290.0
2020-11-25 04:45:00,36.1,3.1,290.0
2020-11-25 05:00:00,33.7,2.9,225.0
2020-11-25 05:15:00,33.7,2.9,225.0
2020-11-25 05:30:00,33.7,2.9,225.0
2020-11-25 05:45:00,33.7,2.9,225.0
2020-11-25 06:00:00,32.4,1.5,205.0
2020-11-25 06:15:00,32.4,1.5,205.0
2020-11-25 06:30:00,32.4,1.5,205.0
2020-11-25 06:45:00,32.4,1.5,205.0
2020-11-25 07:00:00,32.8,2.7,226.0
2020-11-25 07:15:00,32.8,2.7,226.0
2020-11-25 07:30:00,32.8,2.7,226.0
2020-11-25 07:45:00,32.8,2.7,226.0
2020-11-25 08:00:00,42.4,1.5,218.0
2020-11-25 08:15:00,42.4,1.5,218.0
2020-11-25 08:30:00,42.4,1.5,218.0
2020-11-25 08:45:00,42.4,1.5,218.0
2020-11-25 09:00:00,51.1,5.1,348.0
2020-11-25 09:15:00,51.1,5.1,348.0
2020-11-25 09:30:00,51.1,5.1,348.0
2020-11-25 09:45:00,51.1,5.1,348.0
2020-11-25 10:00:00,54.3,4.0,355.0
2020-11-25 10:15:00,54.3,4.0,355.0
2020-11-25 10:30:00,54.3,4.0,355.0
2020-11-25 10:45:00,54.3,4.0,355.0
2020-11-25 11:00:00,57.7,6.3,9.0
2020-11-25 11:15:00,57.7,6.3,9.0
2020-11-25 11:30:00,57.7,6.3,9.0
2020-11-25 11:45:00,57.7,6.3,9.0
2020-11-25 12:00:00,60.5,8.699999999999998,351.0
2020-11-25 12:15:00,60.5,8.699999999999998,351.0
2020-11-25 12:30:00,60.5,8.699999999999998,351.0
2020-11-25 12:45:00,60.5,8.699999999999998,351.0
2020-11-25 13:00:00,62.0,9.5,343.0
2020-11-25 13:15:00,62.0,9.5,343.0
2020-11-25 13:30:00,62.0,9.5,343.0
2020-11-25 13:45:00,62.0,9.5,343.0
2020-11-25 14:00:00,62.8,9.9,0.0
2020-11-25 14:15:00,62.8,9.9,0.0
2020-11-25 14:30:00,62.8,9.9,0.0
2020-11-25 14:45:00,62.8,9.9,0.0
2020-11-25 15:00:00,61.3,8.699999999999998,5.0
2020-11-25 15:15:00,61.3,8.699999999999998,5.0
2020-11-25 15:30:00,61.3,8.699999999999998,5.0
2020-11-25 15:45:00,61.3,8.699999999999998,5.0
2020-11-25 16:00:00,55.9,5.6,351.0
2020-11-25 16:15:00,55.9,5.6,351.0
2020-11-25 16:30:00,55.9,5.6,351.0
2020-11-25 16:45:00,55.9,5.6,351.0
2020-11-25 17:00:00,48.6,4.0,309.0
2020-11-25 17:15:00,48.6,4.0,309.0
2020-11-25 17:30:00,48.6,4.0,309.0
2020-11-25 17:45:00,48.6,4.0,309.0
2020-11-25 18:00:00,45.6,4.9,301.0
2020-11-25 18:15:00,45.6,4.9,301.0
2020-11-25 18:30:00,45.6,4.9,301.0
2020-11-25 18:45:00,45.6,4.9,301.0
2020-11-25 19:00:00,44.4,4.5,300.0
2020-11-25 19:15:00,44.4,4.5,300.0
2020-11-25 19:30:00,44.4,4.5,300.0
2020-11-25 19:45:00,44.4,4.5,300.0
2020-11-25 20:00:00,42.0,3.8,318.0
2020-11-25 20:15:00,42.0,3.8,318.0
2020-11-25 20:30:00,42.0,3.8,318.0
2020-11-25 20:45:00,42.0,3.8,318.0
2020-11-25 21:00:00,42.4,4.1,330.0
2020-11-25 21:15:00,42.4,4.1,330.0
2020-11-25 21:30:00,42.4,4.1,330.0
2020-11-25 21:45:00,42.4,4.1,330.0
2020-11-25 22:00:00,48.0,7.0,339.0
2020-11-25 22:15:00,48.0,7.0,339.0
2020-11-25 22:30:00,48.0,7.0,339.0
2020-11-25 22:45:00,48.0,7.0,339.0
2020-11-25 23:00:00,44.1,4.7,342.0
2020-11-25 23:15:00,44.1,4.7,342.0
2020-11-25 23:30:00,44.1,4.7,342.0
2020-11-25 23:45:00,44.1,4.7,342.0
2020-11-26 00:00:00,47.2,8.099999999999998,332.0
2020-11-26 00:15:00,47.2,8.099999999999998,332.0
2020-11-26 00:30:00,47.2,8.099999999999998,332.0
2020-11-26 00:45:00,47.2,8.099999999999998,332.0
2020-11-26 01:00:00,46.2,6.6,333.0
2020-11-26 01:15:00,46.2,6.6,333.0
2020-11-26 01:30:00,46.2,6.6,333.0
2020-11-26 01:45:00,46.2,6.6,333.0
2020-11-26 02:00:00,43.3,5.7,353.0
2020-11-26 02:15:00,43.3,5.7,353.0
2020-11-26 02:30:00,43.3,5.7,353.0
2020-11-26 02:45:00,43.3,5.7,353.0
2020-11-26 03:00:00,48.7,13.0,344.0
2020-11-26 03:15:00,48.7,13.0,344.0
2020-11-26 03:30:00,48.7,13.0,344.0
2020-11-26 03:45:00,48.7,13.0,344.0
2020-11-26 04:00:00,48.7,13.4,343.0
2020-11-26 04:15:00,48.7,13.4,343.0
2020-11-26 04:30:00,48.7,13.4,343.0
2020-11-26 04:45:00,48.7,13.4,343.0
2020-11-26 05:00:00,48.3,12.3,338.0
2020-11-26 05:15:00,48.3,12.3,338.0
2020-11-26 05:30:00,48.3,12.3,338.0
2020-11-26 05:45:00,48.3,12.3,338.0
2020-11-26 06:00:00,48.3,13.1,340.0
2020-11-26 06:15:00,48.3,13.1,340.0
2020-11-26 06:30:00,48.3,13.1,340.0
2020-11-26 06:45:00,48.3,13.1,340.0
2020-11-26 07:00:00,49.0,13.9,345.0
2020-11-26 07:15:00,49.0,13.9,345.0
2020-11-26 07:30:00,49.0,13.9,345.0
2020-11-26 07:45:00,49.0,13.9,345.0
2020-11-26 08:00:00,52.2,14.9,345.0
2020-11-26 08:15:00,52.2,14.9,345.0
2020-11-26 08:30:00,52.2,14.9,345.0
2020-11-26 08:45:00,52.2,14.9,345.0
2020-11-26 09:00:00,55.6,16.3,344.0
2020-11-26 09:15:00,55.6,16.3,344.0
2020-11-26 09:30:00,55.6,16.3,344.0
2020-11-26 09:45:00,55.6,16.3,344.0
2020-11-26 10:00:00,57.9,18.5,347.0
2020-11-26 10:15:00,57.9,18.5,347.0
2020-11-26 10:30:00,57.9,18.5,347.0
2020-11-26 10:45:00,57.9,18.5,347.0
2020-11-26 11:00:00,59.5,19.4,349.0
2020-11-26 11:15:00,59.5,19.4,349.0
2020-11-26 11:30:00,59.5,19.4,349.0
2020-11-26 11:45:00,59.5,19.4,349.0
2020-11-26 12:00:00,61.2,17.5,352.0
2020-11-26 12:15:00,61.2,17.5,352.0
2020-11-26 12:30:00,61.2,17.5,352.0
2020-11-26 12:45:00,61.2,17.5,352.0
2020-11-26 13:00:00,62.0,17.4,351.0
2020-11-26 13:15:00,62.0,17.4,351.0
2020-11-26 13:30:00,62.0,17.4,351.0
2020-11-26 13:45:00,62.0,17.4,351.0
2020-11-26 14:00:00,62.5,16.8,347.0
2020-11-26 14:15:00,62.5,16.8,347.0
2020-11-26 14:30:00,62.5,16.8,347.0
2020-11-26 14:45:00,62.5,16.8,347.0
2020-11-26 15:00:00,61.4,14.9,339.0
2020-11-26 15:15:00,61.4,14.9,339.0
2020-11-26 15:30:00,61.4,14.9,339.0
2020-11-26 15:45:00,61.4,14.9,339.0
2020-11-26 16:00:00,58.8,13.3,341.0
2020-11-26 16:15:00,58.8,13.3,341.0
2020-11-26 16:30:00,58.8,13.3,341.0
2020-11-26 16:45:00,58.8,13.3,341.0
2020-11-26 17:00:00,55.0,10.8,344.0
2020-11-26 17:15:00,55.0,10.8,344.0
2020-11-26 17:30:00,55.0,10.8,344.0
2020-11-26 17:45:00,55.0,10.8,344.0
2020-11-26 18:00:00,53.6,9.8,336.0
2020-11-26 18:15:00,53.6,9.8,336.0
2020-11-26 18:30:00,53.6,9.8,336.0
2020-11-26 18:45:00,53.6,9.8,336.0
2020-11-26 19:00:00,53.3,10.6,336.0
2020-11-26 19:15:00,53.3,10.6,336.0
2020-11-26 19:30:00,53.3,10.6,336.0
2020-11-26 19:45:00,53.3,10.6,336.0
2020-11-26 20:00:00,54.1,13.3,344.0
2020-11-26 20:15:00,54.1,13.3,344.0
2020-11-26 20:30:00,54.1,13.3,344.0
2020-11-26 20:45:00,54.1,13.3,344.0
2020-11-26 21:00:00,53.9,12.7,337.0
2020-11-26 21:15:00,53.9,12.7,337.0
2020-11-26 21:30:00,53.9,12.7,337.0
2020-11-26 21:45:00,53.9,12.7,337.0
2020-11-26 22:00:00,53.6,12.7,335.0
2020-11-26 22:15:00,53.6,12.7,335.0
2020-11-26 22:30:00,53.6,12.7,335.0
2020-11-26 22:45:00,53.6,12.7,335.0
2020-11-26 23:00:00,52.8,10.8,333.0
2020-11-26 23:15:00,52.8,10.8,333.0
2020-11-26 23:30:00,52.8,10.8,333.0
2020-11-26 23:45:00,52.8,10.8,333.0
2020-11-27 00:00:00,52.0,9.9,338.0
2020-11-27 00:15:00,52.0,9.9,338.0
2020-11-27 00:30:00,52.0,9.9,338.0
2020-11-27 00:45:00,52.0,9.9,338.0
2020-11-27 01:00:00,51.8,11.3,335.0
2020-11-27 01:15:00,51.8,11.3,335.0
2020-11-27 01:30:00,51.8,11.3,335.0
2020-11-27 01:45:00,51.8,11.3,335.0
2020-11-27 02:00:00,51.3,10.2,334.0
2020-11-27 02:15:00,51.3,10.2,334.0
2020-11-27 02:30:00,51.3,10.2,334.0
2020-11-27 02:45:00,51.3,10.2,334.0
2020-11-27 03:00:00,50.1,8.4,330.0
2020-11-27 03:15:00,50.1,8.4,330.0
2020-11-27 03:30:00,50.1,8.4,330.0
2020-11-27 03:45:00,50.1,8.4,330.0
2020-11-27 04:00:00,49.9,8.3,332.0
2020-11-27 04:15:00,49.9,8.3,332.0
2020-11-27 04:30:00,49.9,8.3,332.0
2020-11-27 04:45:00,49.9,8.3,332.0
2020-11-27 05:00:00,47.5,6.7,352.0
2020-11-27 05:15:00,47.5,6.7,352.0
2020-11-27 05:30:00,47.5,6.7,352.0
2020-11-27 05:45:00,47.5,6.7,352.0
2020-11-27 06:00:00,37.9,3.9,130.0
2020-11-27 06:15:00,37.9,3.9,130.0
2020-11-27 06:30:00,37.9,3.9,130.0
2020-11-27 06:45:00,37.9,3.9,130.0
2020-11-27 07:00:00,36.8,3.4,209.0
2020-11-27 07:15:00,36.8,3.4,209.0
2020-11-27 07:30:00,36.8,3.4,209.0
2020-11-27 07:45:00,36.8,3.4,209.0
2020-11-27 08:00:00,46.2,2.8,236.0
2020-11-27 08:15:00,46.2,2.8,236.0
2020-11-27 08:30:00,46.2,2.8,236.0
2020-11-27 08:45:00,46.2,2.8,236.0
2020-11-27 09:00:00,55.0,3.0,15.0
2020-11-27 09:15:00,55.0,3.0,15.0
2020-11-27 09:30:00,55.0,3.0,15.0
2020-11-27 09:45:00,55.0,3.0,15.0
2020-11-27 10:00:00,57.9,3.7,46.0
2020-11-27 10:15:00,57.9,3.7,46.0
2020-11-27 10:30:00,57.9,3.7,46.0
2020-11-27 10:45:00,57.9,3.7,46.0
2020-11-27 11:00:00,57.8,5.5,67.0
2020-11-27 11:15:00,57.8,5.5,67.0
2020-11-27 11:30:00,57.8,5.5,67.0
2020-11-27 11:45:00,57.8,5.5,67.0
2020-11-27 12:00:00,59.9,4.8,74.0
2020-11-27 12:15:00,59.9,4.8,74.0
2020-11-27 12:30:00,59.9,4.8,74.0
2020-11-27 12:45:00,59.9,4.8,74.0
2020-11-27 13:00:00,61.6,4.3,97.0
2020-11-27 13:15:00,61.6,4.3,97.0
2020-11-27 13:30:00,61.6,4.3,97.0
2020-11-27 13:45:00,61.6,4.3,97.0
2020-11-27 14:00:00,60.0,6.2,122.0
2020-11-27 14:15:00,60.0,6.2,122.0
2020-11-27 14:30:00,60.0,6.2,122.0
2020-11-27 14:45:00,60.0,6.2,122.0
2020-11-27 15:00:00,59.3,5.5,128.0
2020-11-27 15:15:00,59.3,5.5,128.0
2020-11-27 15:30:00,59.3,5.5,128.0
2020-11-27 15:45:00,59.3,5.5,128.0
2020-11-27 16:00:00,54.1,3.9,123.0
2020-11-27 16:15:00,54.1,3.9,123.0
2020-11-27 16:30:00,54.1,3.9,123.0
2020-11-27 16:45:00,54.1,3.9,123.0
2020-11-27 17:00:00,48.5,3.8,132.0
2020-11-27 17:15:00,48.5,3.8,132.0
2020-11-27 17:30:00,48.5,3.8,132.0
2020-11-27 17:45:00,48.5,3.8,132.0
2020-11-27 18:00:00,43.7,2.7,210.0
2020-11-27 18:15:00,43.7,2.7,210.0
2020-11-27 18:30:00,43.7,2.7,210.0
2020-11-27 18:45:00,43.7,2.7,210.0
2020-11-27 19:00:00,42.0,2.4,329.0
2020-11-27 19:15:00,42.0,2.4,329.0
2020-11-27 19:30:00,42.0,2.4,329.0
2020-11-27 19:45:00,42.0,2.4,329.0
2020-11-27 20:00:00,38.5,2.1,276.0
2020-11-27 20:15:00,38.5,2.1,276.0
2020-11-27 20:30:00,38.5,2.1,276.0
2020-11-27 20:45:00,38.5,2.1,276.0
2020-11-27 21:00:00,37.5,1.8,284.0
2020-11-27 21:15:00,37.5,1.8,284.0
2020-11-27 21:30:00,37.5,1.8,284.0
2020-11-27 21:45:00,37.5,1.8,284.0
2020-11-27 22:00:00,36.5,2.1,322.0
2020-11-27 22:15:00,36.5,2.1,322.0
2020-11-27 22:30:00,36.5,2.1,322.0
2020-11-27 22:45:00,36.5,2.1,322.0
2020-11-27 23:00:00,31.2,3.3,261.0
2020-11-27 23:15:00,31.2,3.3,261.0
2020-11-27 23:30:00,31.2,3.3,261.0
2020-11-27 23:45:00,31.2,3.3,261.0
2020-11-28 00:00:00,32.7,2.7,264.0
2020-11-28 00:15:00,32.7,2.7,264.0
2020-11-28 00:30:00,32.7,2.7,264.0
2020-11-28 00:45:00,32.7,2.7,264.0
2020-11-28 01:00:00,31.8,2.5,257.0
2020-11-28 01:15:00,31.8,2.5,257.0
2020-11-28 01:30:00,31.8,2.5,257.0
2020-11-28 01:45:00,31.8,2.5,257.0
2020-11-28 02:00:00,30.4,2.7,263.0
2020-11-28 02:15:00,30.4,2.7,263.0
2020-11-28 02:30:00,30.4,2.7,263.0
2020-11-28 02:45:00,30.4,2.7,263.0
2020-11-28 03:00:00,29.9,2.2,200.0
2020-11-28 03:15:00,29.9,2.2,200.0
2020-11-28 03:30:00,29.9,2.2,200.0
2020-11-28 03:45:00,29.9,2.2,200.0
2020-11-28 04:00:00,29.5,2.5,200.0
2020-11-28 04:15:00,29.5,2.5,200.0
2020-11-28 04:30:00,29.5,2.5,200.0
2020-11-28 04:45:00,29.5,2.5,200.0
2020-11-28 05:00:00,29.2,3.0,237.0
2020-11-28 05:15:00,29.2,3.0,237.0
2020-11-28 05:30:00,29.2,3.0,237.0
2020-11-28 05:45:00,29.2,3.0,237.0
2020-11-28 06:00:00,29.2,3.0,249.0
2020-11-28 06:15:00,29.2,3.0,249.0
2020-11-28 06:30:00,29.2,3.0,249.0
2020-11-28 06:45:00,29.2,3.0,249.0
2020-11-28 07:00:00,30.8,2.0,308.0
2020-11-28 07:15:00,30.8,2.0,308.0
2020-11-28 07:30:00,30.8,2.0,308.0
2020-11-28 07:45:00,30.8,2.0,308.0
2020-11-28 08:00:00,39.2,1.3,229.0
2020-11-28 08:15:00,39.2,1.3,229.0
2020-11-28 08:30:00,39.2,1.3,229.0
2020-11-28 08:45:00,39.2,1.3,229.0
2020-11-28 09:00:00,50.2,1.6,201.0
2020-11-28 09:15:00,50.2,1.6,201.0
2020-11-28 09:30:00,50.2,1.6,201.0
2020-11-28 09:45:00,50.2,1.6,201.0
2020-11-28 10:00:00,58.0,2.8,18.0
2020-11-28 10:15:00,58.0,2.8,18.0
2020-11-28 10:30:00,58.0,2.8,18.0
2020-11-28 10:45:00,58.0,2.8,18.0
2020-11-28 11:00:00,59.4,4.4,19.0
2020-11-28 11:15:00,59.4,4.4,19.0
2020-11-28 11:30:00,59.4,4.4,19.0
2020-11-28 11:45:00,59.4,4.4,19.0
2020-11-28 12:00:00,61.6,5.5,23.0
2020-11-28 12:15:00,61.6,5.5,23.0
2020-11-28 12:30:00,61.6,5.5,23.0
2020-11-28 12:45:00,61.6,5.5,23.0
2020-11-28 13:00:00,63.4,6.1,37.0
2020-11-28 13:15:00,63.4,6.1,37.0
2020-11-28 13:30:00,63.4,6.1,37.0
2020-11-28 13:45:00,63.4,6.1,37.0
2020-11-28 14:00:00,65.2,4.8,38.0
2020-11-28 14:15:00,65.2,4.8,38.0
2020-11-28 14:30:00,65.2,4.8,38.0
2020-11-28 14:45:00,65.2,4.8,38.0
2020-11-28 15:00:00,65.1,3.2,47.0
2020-11-28 15:15:00,65.1,3.2,47.0
2020-11-28 15:30:00,65.1,3.2,47.0
2020-11-28 15:45:00,65.1,3.2,47.0
2020-11-28 16:00:00,58.2,2.3,159.0
2020-11-28 16:15:00,58.2,2.3,159.0
2020-11-28 16:30:00,58.2,2.3,159.0
2020-11-28 16:45:00,58.2,2.3,159.0
2020-11-28 17:00:00,50.9,3.8,221.0
2020-11-28 17:15:00,50.9,3.8,221.0
2020-11-28 17:30:00,50.9,3.8,221.0
2020-11-28 17:45:00,50.9,3.8,221.0
2020-11-28 18:00:00,43.7,3.7,249.0
2020-11-28 18:15:00,43.7,3.7,249.0
2020-11-28 18:30:00,43.7,3.7,249.0
2020-11-28 18:45:00,43.7,3.7,249.0
2020-11-28 19:00:00,40.6,3.6,241.0
2020-11-28 19:15:00,40.6,3.6,241.0
2020-11-28 19:30:00,40.6,3.6,241.0
2020-11-28 19:45:00,40.6,3.6,241.0
2020-11-28 20:00:00,38.1,2.6,168.0
2020-11-28 20:15:00,38.1,2.6,168.0
2020-11-28 20:30:00,38.1,2.6,168.0
2020-11-28 20:45:00,38.1,2.6,168.0
2020-11-28 21:00:00,37.6,2.0,151.0
2020-11-28 21:15:00,37.6,2.0,151.0
2020-11-28 21:30:00,37.6,2.0,151.0
2020-11-28 21:45:00,37.6,2.0,151.0
2020-11-28 22:00:00,37.8,2.3,251.0
2020-11-28 22:15:00,37.8,2.3,251.0
2020-11-28 22:30:00,37.8,2.3,251.0
2020-11-28 22:45:00,37.8,2.3,251.0
2020-11-28 23:00:00,35.6,2.4,339.0
2020-11-28 23:15:00,35.6,2.4,339.0
2020-11-28 23:30:00,35.6,2.4,339.0
2020-11-28 23:45:00,35.6,2.4,339.0
2020-11-29 00:00:00,32.6,2.3,232.0
2020-11-29 00:15:00,32.6,2.3,232.0
2020-11-29 00:30:00,32.6,2.3,232.0
2020-11-29 00:45:00,32.6,2.3,232.0
2020-11-29 01:00:00,30.4,2.9,250.0
2020-11-29 01:15:00,30.4,2.9,250.0
2020-11-29 01:30:00,30.4,2.9,250.0
2020-11-29 01:45:00,30.4,2.9,250.0
2020-11-29 02:00:00,30.0,3.5,265.0
2020-11-29 02:15:00,30.0,3.5,265.0
2020-11-29 02:30:00,30.0,3.5,265.0
2020-11-29 02:45:00,30.0,3.5,265.0
2020-11-29 03:00:00,30.3,2.4,289.0
2020-11-29 03:15:00,30.3,2.4,289.0
2020-11-29 03:30:00,30.3,2.4,289.0
2020-11-29 03:45:00,30.3,2.4,289.0
2020-11-29 04:00:00,29.4,2.3,261.0
2020-11-29 04:15:00,29.4,2.3,261.0
2020-11-29 04:30:00,29.4,2.3,261.0
2020-11-29 04:45:00,29.4,2.3,261.0
2020-11-29 05:00:00,28.3,2.5,207.0
2020-11-29 05:15:00,28.3,2.5,207.0
2020-11-29 05:30:00,28.3,2.5,207.0
2020-11-29 05:45:00,28.3,2.5,207.0
2020-11-29 06:00:00,29.1,2.2,259.0
2020-11-29 06:15:00,29.1,2.2,259.0
2020-11-29 06:30:00,29.1,2.2,259.0
2020-11-29 06:45:00,29.1,2.2,259.0
2020-11-29 07:00:00,29.4,2.7,240.0
2020-11-29 07:15:00,29.4,2.7,240.0
2020-11-29 07:30:00,29.4,2.7,240.0
2020-11-29 07:45:00,29.4,2.7,240.0
2020-11-29 08:00:00,37.3,2.3,306.0
2020-11-29 08:15:00,37.3,2.3,306.0
2020-11-29 08:30:00,37.3,2.3,306.0
2020-11-29 08:45:00,37.3,2.3,306.0
2020-11-29 09:00:00,46.2,4.5,8.0
